title,link,price,location,year,mileage,type,automatisk
Citroen C4,https://www.blocket.se/mobility/item/15317090,289400,Saltsjö-Boo ∙ Dahlbacka Bil AB,2025,0,Bensin,Automatisk
Citroen C4,https://www.blocket.se/mobility/item/17570923,289400,Skärholmen ∙ J Bil Sätra,2025,0,Bensin,Automatisk
Kia Stonic,https://www.blocket.se/mobility/item/20519697,292900,Hisings Kärra ∙ Hedin Automotive Kia Tagene,2026,0,Hybrid bensin,Automatisk
Hyundai i20,https://www.blocket.se/mobility/item/20311898,292900,Österhaninge ∙ RA Motor Haninge,2026,0,Bensin,Automatisk
Kia Stonic,https://www.blocket.se/mobility/item/20093085,293378,Hisings Kärra ∙ Hedin Automotive Kia Tagene,2026,0,Hybrid bensin,Automatisk
Kia Stonic,https://www.blocket.se/mobility/item/20501772,293379,Hisings Kärra ∙ Hedin Automotive Kia Tagene,2026,0,Hybrid bensin,Automatisk
Kia Stonic,https://www.blocket.se/mobility/item/20453730,293379,Malmö ∙ Malmö Bilcentrum AB,2026,0,Bensin,Automatisk
Kia Stonic,https://www.blocket.se/mobility/item/19687413,293379,Danderyd ∙ Hedin Automotive Kia Danderyd,2026,0,Hybrid bensin,Automatisk
Kia Stonic,https://www.blocket.se/mobility/item/20302023,293900,Norrtälje ∙ Hedin Automotive Kia Norrtälje,2026,0,Hybrid bensin,Automatisk
Toyota Yaris Cross,https://www.blocket.se/mobility/item/18071761,294900,Kungens Kurva ∙ Bilia Kungens Kurva Toyota,2025,0,Bensin,Automatisk
Nissan Juke,https://www.blocket.se/mobility/item/15693986,295000,Kungsängen ∙ RA Motor Kungsängen,2026,0,Hybrid bensin,Automatisk
Cupra Raval,https://www.blocket.se/mobility/item/19375363,295000,Upplands Väsby ∙ Aftén Bil CUPRA Upplands Väsby Nybil,2026,0,El,Automatisk
Citroen ë-C3,https://www.blocket.se/mobility/item/18078553,295000,Hisings Kärra ∙ J BIL Tagene,2025,0,El,323 km räckvidd
Citroen ë-C3,https://www.blocket.se/mobility/item/13498809,297500,Upplands Väsby ∙ J BIL Väsby,2024,0,El,Automatisk
Citroen ë-C3,https://www.blocket.se/mobility/item/13502060,297500,Vällingby ∙ J BIL Vällingby,2024,0,El,Automatisk
Citroen ë-C3,https://www.blocket.se/mobility/item/13499044,297500,Handen ∙ J BIL Haninge,2024,0,El,Automatisk
Citroen ë-C3,https://www.blocket.se/mobility/item/13496899,297500,Täby ∙ J BIL Täby,2024,0,El,Automatisk
Citroen ë-C3,https://www.blocket.se/mobility/item/13495944,297500,Västra Frölunda ∙ J BIL Frölunda,2024,0,El,Automatisk
Citroen ë-C3,https://www.blocket.se/mobility/item/13496144,297500,Hisings Kärra ∙ J BIL Tagene,2024,0,El,Automatisk
Opel Mokka,https://www.blocket.se/mobility/item/20359088,298900,Malmö ∙ Hedbergs Bil AB,2025,0,Bensin,Automatisk
Citroen C3 Aircross,https://www.blocket.se/mobility/item/14439573,299300,Saltsjö-Boo ∙ Dahlbacka Bil AB,2025,1,Bensin,Automatisk
Citroen C3 Aircross,https://www.blocket.se/mobility/item/14101897,299300,Malmö ∙ Hedbergs Bil AB,2026,0,Hybrid bensin,Automatisk
Volkswagen Polo,https://www.blocket.se/mobility/item/20499433,299900,Upplands Väsby ∙ Din Bil / Volkswagen Bredden - Nya bilar,2027,0,Bensin,Automatisk
Hyundai Bayon,https://www.blocket.se/mobility/item/20296117,299900,Österhaninge ∙ RA Motor Haninge,2026,0,Bensin,Automatisk
Kia Stonic,https://www.blocket.se/mobility/item/19798151,299900,Upplands Väsby ∙ Aftén Bil KIA Upplands Väsby Nybil,2026,0,Hybrid bensin,Automatisk
Kia Stonic,https://www.blocket.se/mobility/item/20132360,299900,Upplands Väsby ∙ Aftén Bil KIA Upplands Väsby Nybil,2026,0,Hybrid bensin,Automatisk
Kia Stonic,https://www.blocket.se/mobility/item/20140356,299900,Bromma ∙ Aftén Bil KIA Bromma Nybil,2026,0,Bensin,Automatisk
Renault Captur,https://www.blocket.se/mobility/item/20094512,299900,Stockholm ∙ Hedin Automotive Akalla,2025,1,Hybrid bensin,Automatisk
Kia Stonic,https://www.blocket.se/mobility/item/19786169,299900,Åkersberga ∙ Aftén Bil KIA Åkersberga Nybil,2026,0,Bensin,Automatisk
Peugeot 2008,https://www.blocket.se/mobility/item/19648801,299900,Vällingby ∙ J BIL Vällingby,2025,8,Bensin,Automatisk
Kia Stonic,https://www.blocket.se/mobility/item/19616347,299900,Järfälla ∙ Aftén Bil KIA Barkarby Nybil,2026,0,Bensin,Automatisk
Suzuki Vitara,https://www.blocket.se/mobility/item/19269728,299900,Bromma ∙ Bjurkell Bil Bromma,2025,0,Bensin,Automatisk
Suzuki Vitara,https://www.blocket.se/mobility/item/19269747,299900,Bromma ∙ Bjurkell Bil Bromma,2025,0,Bensin,Automatisk
MG 4,https://www.blocket.se/mobility/item/19238624,299900,Järfälla ∙ Hedin Automotive Stäket,2024,0,El,350 km räckvidd
Honda Jazz,https://www.blocket.se/mobility/item/19097655,299900,Stockholm ∙ Hedin Automotive Akalla,2025,0,Hybrid bensin,Automatisk
Peugeot 2008,https://www.blocket.se/mobility/item/13356582,299900,Hisings Kärra ∙ J BIL Tagene,2024,0,Bensin,Automatisk
Peugeot 2008,https://www.blocket.se/mobility/item/18514583,299900,Malmö ∙ Hedbergs Bil AB,2025,0,Bensin,Automatisk
Opel Mokka,https://www.blocket.se/mobility/item/18407514,299900,Vällingby ∙ J BIL Vällingby,2024,0,Bensin,Automatisk
Toyota Corolla,https://www.blocket.se/mobility/item/15410526,299900,Kungens Kurva ∙ Bilia Kungens Kurva Toyota,2025,1,Hybrid bensin,Automatisk
Toyota Corolla,https://www.blocket.se/mobility/item/13542731,299900,Kungens Kurva ∙ Bilia Kungens Kurva Toyota,2025,1,Hybrid bensin,Automatisk
Toyota Corolla,https://www.blocket.se/mobility/item/13542727,299900,Kungens Kurva ∙ Bilia Kungens Kurva Toyota,2025,1,Hybrid bensin,Automatisk
Toyota Corolla,https://www.blocket.se/mobility/item/15717590,299900,Kungens Kurva ∙ Bilia Kungens Kurva Toyota,2025,1,Hybrid bensin,Automatisk
Toyota Corolla,https://www.blocket.se/mobility/item/17763235,299900,Norrtälje ∙ Biltrean Norrtälje Nya Bilar,2025,0,Hybrid bensin,Automatisk
Toyota Corolla,https://www.blocket.se/mobility/item/13365281,299900,Södertälje ∙ Bilia Södertälje Toyota,2025,1,Hybrid bensin,Automatisk
Mitsubishi ASX,https://www.blocket.se/mobility/item/17540024,299900,Skärholmen ∙ J Bil Sätra,2025,0,Bensin,Automatisk
Mitsubishi ASX,https://www.blocket.se/mobility/item/17539364,299900,Täby ∙ J BIL Täby,2025,0,Bensin,Automatisk
Mitsubishi ASX,https://www.blocket.se/mobility/item/17539337,299900,Hisings Kärra ∙ J BIL Tagene,2025,0,Bensin,Automatisk
Mitsubishi ASX,https://www.blocket.se/mobility/item/17539223,299900,Handen ∙ J BIL Haninge,2025,0,Bensin,Automatisk
Mitsubishi ASX,https://www.blocket.se/mobility/item/17539097,299900,Vällingby ∙ J BIL Vällingby,2025,0,Bensin,Automatisk
Mitsubishi ASX,https://www.blocket.se/mobility/item/17539031,299900,Upplands Väsby ∙ J BIL Väsby,2025,0,Bensin,Automatisk
Mitsubishi ASX,https://www.blocket.se/mobility/item/17538791,299900,Västra Frölunda ∙ J BIL Frölunda,2025,0,Bensin,Automatisk
Opel Mokka,https://www.blocket.se/mobility/item/13502169,299900,Vällingby ∙ J BIL Vällingby,2025,0,Bensin,Automatisk
Opel Mokka,https://www.blocket.se/mobility/item/13496043,299900,Västra Frölunda ∙ J BIL Frölunda,2025,0,Bensin,Automatisk
Opel Mokka,https://www.blocket.se/mobility/item/13496188,299900,Hisings Kärra ∙ J BIL Tagene,2025,0,Bensin,Automatisk
Opel Mokka,https://www.blocket.se/mobility/item/13498920,299900,Upplands Väsby ∙ J BIL Väsby,2025,0,Bensin,Automatisk
Opel Mokka,https://www.blocket.se/mobility/item/13499157,299900,Handen ∙ J BIL Haninge,2025,0,Bensin,Automatisk
Opel Mokka,https://www.blocket.se/mobility/item/13497001,299900,Täby ∙ J BIL Täby,2025,0,Bensin,Automatisk
Kia Ceed,https://www.blocket.se/mobility/item/13382761,299900,Täby ∙ Hedin Automotive Kia Danderyd,2025,0,Bensin,Automatisk
MG 4,https://www.blocket.se/mobility/item/18712157,299990,Järfälla ∙ Hedin Automotive Stäket,2024,0,El,350 km räckvidd
Nissan Juke,https://www.blocket.se/mobility/item/14080841,301000,Åkersberga ∙ Team Autocar i Österåker AB,2025,0,Bensin,Automatisk
Skoda Kamiq,https://www.blocket.se/mobility/item/20321537,303400,Hisings Backa ∙ Din Bil / Skoda Bäckebol - Nya bilar,2026,0,Bensin,Automatisk
Skoda Kamiq,https://www.blocket.se/mobility/item/20321547,303400,Hisings Backa ∙ Din Bil / Skoda Bäckebol - Nya bilar,2026,0,Bensin,Automatisk
Skoda Kamiq,https://www.blocket.se/mobility/item/20321550,303400,Hisings Backa ∙ Din Bil / Skoda Bäckebol - Nya bilar,2026,0,Bensin,Automatisk
Skoda Kamiq,https://www.blocket.se/mobility/item/20320648,303400,Hisings Backa ∙ Din Bil / Skoda Bäckebol - Nya bilar,2026,0,Bensin,Automatisk
Skoda Kamiq,https://www.blocket.se/mobility/item/19999267,303400,Täby ∙ Din Bil / Skoda Täby - Nya bilar,2026,0,Bensin,Automatisk
Skoda Kamiq,https://www.blocket.se/mobility/item/17534781,303400,Bromma ∙ Din Bil / Skoda Bromma - Nya bilar,2026,0,Bensin,Automatisk
Honda Jazz,https://www.blocket.se/mobility/item/19613053,304725,Malmö ∙ Hedin Automotive Malmö Jägersro,2025,0,Hybrid bensin,Automatisk
Jeep Avenger,https://www.blocket.se/mobility/item/17768117,304900,Arlandastad ∙ Team Autocar i Arlandastad,2024,0,Hybrid bensin,Automatisk
Nissan Juke,https://www.blocket.se/mobility/item/19217372,304990,Stockholm ∙ Hedin Automotive Akalla,2025,0,Hybrid bensin,Automatisk
Fiat 600,https://www.blocket.se/mobility/item/17405783,305800,Stockholm ∙ Hedin Automotive Akalla,2025,0,Hybrid bensin,Automatisk
Nissan Qashqai,https://www.blocket.se/mobility/item/13630835,306300,Södertälje ∙ Bilia Södertälje Volvo,2024,0,Bensin,Automatisk
MG 4,https://www.blocket.se/mobility/item/19993194,307900,Stockholm ∙ Hedin Automotive Akalla,2024,0,El,350 km räckvidd
MG 4,https://www.blocket.se/mobility/item/20359123,307990,Malmö ∙ Hedin Automotive Malmö Jägersro,2024,0,El,350 km räckvidd
MG 4,https://www.blocket.se/mobility/item/20123265,307990,Malmö ∙ Hedin Automotive Malmö Jägersro,2024,0,El,350 km räckvidd
Seat Leon,https://www.blocket.se/mobility/item/20332749,309000,Upplands Väsby ∙ Aftén Bil CUPRA Upplands Väsby Nybil,2026,0,Bensin,Automatisk
Toyota C-HR,https://www.blocket.se/mobility/item/19216621,309900,Nacka ∙ Bilia Nacka Toyota,2025,5,Hybrid bensin,Automatisk
Toyota C-HR,https://www.blocket.se/mobility/item/19402986,309900,Saltsjö-Boo ∙ Bilia Saltsjö-Boo Begagnade bilar,2025,5,Hybrid bensin,Automatisk
Toyota C-HR,https://www.blocket.se/mobility/item/19976661,309900,Kungens Kurva ∙ Bilia Kungens Kurva Toyota,2025,1,Hybrid bensin,Automatisk
Suzuki Vitara,https://www.blocket.se/mobility/item/18091986,309900,Malmö ∙ Suzuki Malmö,2026,1,Hybrid bensin,Automatisk
Toyota C-HR,https://www.blocket.se/mobility/item/19425243,309900,Malmö ∙ Bilia Malmö Toyota,2025,0,Hybrid bensin,Automatisk
Toyota C-HR,https://www.blocket.se/mobility/item/16564665,309900,Kungens Kurva ∙ Bilia Kungens Kurva Toyota,2025,0,Bensin,Automatisk
Suzuki Vitara,https://www.blocket.se/mobility/item/15743581,309900,Solna ∙ Suzuki Stockholm Norr,2025,0,Bensin,Automatisk
Skoda Kamiq,https://www.blocket.se/mobility/item/20321543,311300,Hisings Backa ∙ Din Bil / Skoda Bäckebol - Nya bilar,2026,0,Bensin,Automatisk
Hyundai Bayon,https://www.blocket.se/mobility/item/20296137,311900,Österhaninge ∙ RA Motor Haninge,2026,0,Bensin,Automatisk
Volkswagen Golf,https://www.blocket.se/mobility/item/20317775,313718,Gustavsberg ∙ Din Bil / Volkswagen Värmdö - Nya bilar,2026,0,Bensin,Automatisk
Honda Jazz,https://www.blocket.se/mobility/item/18657581,314800,Stockholm ∙ Hedin Automotive Akalla,2025,0,Hybrid bensin,Automatisk
Toyota C-HR,https://www.blocket.se/mobility/item/20506465,314900,Hisings Backa ∙ Toyota Center Göteborg AB,2025,0,Hybrid bensin,Automatisk
Kia Stonic,https://www.blocket.se/mobility/item/20503143,314900,Stockholm ∙ Hedin Automotive Akalla,2026,0,Bensin,Automatisk
Toyota Corolla,https://www.blocket.se/mobility/item/14015410,314900,Åkersberga ∙ Biltrean Åkersberga Nya Bilar,2025,0,Hybrid bensin,Automatisk
Dacia Duster,https://www.blocket.se/mobility/item/20356938,314900,Spånga ∙ RN Automotive Spånga,2026,0,Bensin,Automatisk
Dacia Duster,https://www.blocket.se/mobility/item/20311873,314900,Hisings Kärra ∙ Hedin Automotive Tagene,2025,0,Hybrid bensin,Automatisk
Kia Stonic,https://www.blocket.se/mobility/item/19982227,314900,Hisings Kärra ∙ Hedin Automotive Kia Tagene,2026,0,Hybrid bensin,Automatisk
Dacia Duster,https://www.blocket.se/mobility/item/13463933,314900,Stockholm ∙ Hedin Automotive Akalla,2025,0,Hybrid bensin,Automatisk
Kia Stonic,https://www.blocket.se/mobility/item/19594067,314900,Norrtälje ∙ Hedin Automotive Kia Norrtälje,2026,0,Hybrid bensin,Automatisk
Dacia Duster,https://www.blocket.se/mobility/item/19483959,314900,Spånga ∙ RN Automotive Spånga,2026,0,Bensin,Automatisk
Dacia Duster,https://www.blocket.se/mobility/item/19483826,314900,Spånga ∙ RN Automotive Spånga,2026,0,Bensin,Automatisk
Dacia Duster,https://www.blocket.se/mobility/item/19483690,314900,Spånga ∙ RN Automotive Spånga,2026,0,Bensin,Automatisk
Dacia Duster,https://www.blocket.se/mobility/item/19483504,314900,Spånga ∙ RN Automotive Spånga,2026,0,Bensin,Automatisk
Dacia Duster,https://www.blocket.se/mobility/item/19483374,314900,Spånga ∙ RN Automotive Spånga,2026,0,Bensin,Automatisk
Dacia Duster,https://www.blocket.se/mobility/item/19483099,314900,Spånga ∙ RN Automotive Spånga,2026,0,Bensin,Automatisk
Honda Jazz,https://www.blocket.se/mobility/item/18385399,315800,Enskede ∙ Autopunkten AB,2025,0,Hybrid bensin,Automatisk
Seat Arona,https://www.blocket.se/mobility/item/18420600,316500,Upplands Väsby ∙ Aftén Bil CUPRA Upplands Väsby Nybil,2026,0,Bensin,Automatisk
Suzuki S-Cross,https://www.blocket.se/mobility/item/18246223,316800,Skärholmen ∙ Torvalla bil Sätra AB - Mazda Suzuki,2025,0,Bensin,Automatisk
Suzuki S-Cross,https://www.blocket.se/mobility/item/18246182,316800,Skärholmen ∙ Torvalla bil Sätra AB - MazdaSuzuki,2025,0,Bensin,Automatisk
Suzuki S-Cross,https://www.blocket.se/mobility/item/18245826,316800,Haninge ∙ Torvalla Bil  Haninge AB,2025,0,Bensin,Automatisk
Suzuki S-Cross,https://www.blocket.se/mobility/item/18245536,316800,Haninge ∙ Torvalla Bil  Haninge AB,2025,0,Bensin,Automatisk
Toyota C-HR,https://www.blocket.se/mobility/item/20246873,317500,Södertälje ∙ Bilia Södertälje Toyota,2025,1,Hybrid bensin,Automatisk
Toyota C-HR,https://www.blocket.se/mobility/item/20199996,317500,Södertälje ∙ Bilia Södertälje Toyota,2025,1,Hybrid bensin,Automatisk
Honda Jazz,https://www.blocket.se/mobility/item/18385637,317800,Enskede ∙ Autopunkten AB,2025,0,Hybrid bensin,Automatisk
Honda Jazz,https://www.blocket.se/mobility/item/14900800,317800,Enskede ∙ Autopunkten AB,2025,0,Hybrid bensin,Automatisk
Cupra Leon,https://www.blocket.se/mobility/item/20297241,318417,Haninge ∙ Cupra Haninge Bilia,2025,0,Bensin,Automatisk
Nissan X-Trail,https://www.blocket.se/mobility/item/15570814,318700,Solna ∙ Bilia Haga Norra,2025,0,Bensin,Automatisk
Nissan X-Trail,https://www.blocket.se/mobility/item/18912494,318900,Stockholm ∙ Hedin Automotive Akalla,2025,0,Bensin,Automatisk
Hyundai Kona,https://www.blocket.se/mobility/item/13377031,319410,Österhaninge ∙ RA Motor Haninge,2025,0,Hybrid bensin,Automatisk
Alfa Romeo Tonale,https://www.blocket.se/mobility/item/17634252,319900,Arlandastad ∙ Team Autocar i Arlandastad,2022,0,Hybrid bensin,Automatisk
DS 3 Crossback,https://www.blocket.se/mobility/item/15641177,319900,Malmö ∙ Hedbergs Bil AB,2023,0,Bensin,Automatisk
Jeep Avenger,https://www.blocket.se/mobility/item/14385104,319900,Stockholm ∙ Strada Gärdet,2024,0,Hybrid bensin,Automatisk
Citroen C3 Aircross,https://www.blocket.se/mobility/item/13565947,319900,Täby ∙ J BIL Täby,2025,0,Hybrid bensin,Automatisk
Opel Mokka,https://www.blocket.se/mobility/item/13502187,319900,Vällingby ∙ J BIL Vällingby,2025,0,Hybrid bensin,Automatisk
Opel Mokka,https://www.blocket.se/mobility/item/13496065,319900,Västra Frölunda ∙ J BIL Frölunda,2025,0,Hybrid bensin,Automatisk
Opel Mokka,https://www.blocket.se/mobility/item/13498941,319900,Upplands Väsby ∙ J BIL Väsby,2025,0,Hybrid bensin,Automatisk
Opel Mokka,https://www.blocket.se/mobility/item/13496199,319900,Hisings Kärra ∙ J BIL Tagene,2025,0,Hybrid bensin,Automatisk
Opel Mokka,https://www.blocket.se/mobility/item/13499176,319900,Handen ∙ J BIL Haninge,2025,0,Hybrid bensin,Automatisk
Opel Mokka,https://www.blocket.se/mobility/item/13497019,319900,Täby ∙ J BIL Täby,2025,0,Hybrid bensin,Automatisk
Opel Frontera,https://www.blocket.se/mobility/item/13368546,319900,Vällingby ∙ J BIL Vällingby,2025,0,Hybrid bensin,Automatisk
Opel Frontera,https://www.blocket.se/mobility/item/13366017,319900,Hisings Kärra ∙ J BIL Tagene,2025,0,Hybrid bensin,Automatisk
Opel Frontera,https://www.blocket.se/mobility/item/13366806,319900,Täby ∙ J BIL Täby,2025,0,Hybrid bensin,Automatisk
Opel Frontera,https://www.blocket.se/mobility/item/13365830,319900,Upplands Väsby ∙ J BIL Väsby,2025,0,Hybrid bensin,Automatisk
Opel Frontera,https://www.blocket.se/mobility/item/13365954,319900,Handen ∙ J BIL Haninge,2025,0,Hybrid bensin,Automatisk
Opel Frontera,https://www.blocket.se/mobility/item/13365713,319900,Västra Frölunda ∙ J BIL Frölunda,2025,0,Hybrid bensin,Automatisk
Volkswagen Taigo,https://www.blocket.se/mobility/item/17914305,320900,Haninge ∙ Bilia Haninge Volkswagen,2026,0,Bensin,Automatisk
Volkswagen Taigo,https://www.blocket.se/mobility/item/18413329,320900,Göteborg ∙ Din Bil / Volkswagen Göteborg - Nya Bilar,2026,0,Bensin,Automatisk
Nissan Juke,https://www.blocket.se/mobility/item/14649654,321000,Åkersberga ∙ Team Autocar i Österåker AB,2025,0,Hybrid bensin,Automatisk
Fiat Panda,https://www.blocket.se/mobility/item/20520704,322800,Stockholm ∙ Hedin Automotive Akalla,2025,0,El,Automatisk
Volkswagen T-Cross,https://www.blocket.se/mobility/item/13502743,322900,Haninge ∙ Bilia Haninge Volkswagen,2025,0,Bensin,Automatisk
Nissan Qashqai,https://www.blocket.se/mobility/item/19217537,322990,Stockholm ∙ Hedin Automotive Akalla,2025,0,Bensin,Automatisk
Nissan Qashqai,https://www.blocket.se/mobility/item/18530600,323000,Malmö ∙ Bilia Jägersro Nissan,2025,0,Bensin,Automatisk
Nissan Qashqai,https://www.blocket.se/mobility/item/14266878,323000,Solna ∙ Bilia Haga Norra,2025,0,Bensin,Automatisk
Nissan Qashqai,https://www.blocket.se/mobility/item/15577013,323000,Nacka ∙ Bilia Nacka Volvo,2024,0,Bensin,Automatisk
Nissan Qashqai,https://www.blocket.se/mobility/item/14448599,323000,Åkersberga ∙ Team Autocar i Österåker AB,2025,0,Bensin,Automatisk
Nissan Juke,https://www.blocket.se/mobility/item/15308323,323000,Åkersberga ∙ Team Autocar i Österåker AB,2025,0,Bensin,Automatisk
Nissan Qashqai,https://www.blocket.se/mobility/item/15679767,323000,Kungsängen ∙ RA Motor Kungsängen,2026,1,Bensin,Automatisk
Volkswagen Taigo,https://www.blocket.se/mobility/item/20255297,323300,Norrtälje ∙ AB Norrbil,2026,0,Bensin,Automatisk
Hyundai Inster,https://www.blocket.se/mobility/item/20435479,324900,Österhaninge ∙ RA Motor Haninge,2026,0,El,Automatisk
Suzuki S-Cross,https://www.blocket.se/mobility/item/19269725,324900,Bromma ∙ Bjurkell Bil Bromma,2025,0,Bensin,Automatisk
Suzuki S-Cross,https://www.blocket.se/mobility/item/19269735,324900,Bromma ∙ Bjurkell Bil Bromma,2025,0,Bensin,Automatisk
Dacia Duster,https://www.blocket.se/mobility/item/18040487,324900,Stockholm ∙ Hedin Automotive Akalla,2025,0,Hybrid bensin,Automatisk
Dacia Duster,https://www.blocket.se/mobility/item/18317860,324900,Stockholm ∙ Hedin Automotive Akalla,2025,0,Hybrid bensin,Automatisk
Dacia Duster,https://www.blocket.se/mobility/item/15701775,324900,Stockholm ∙ Hedin Automotive Akalla,2025,0,Hybrid bensin,Automatisk
Dacia Duster,https://www.blocket.se/mobility/item/13463701,324900,Stockholm ∙ Hedin Automotive Akalla,2025,0,Hybrid bensin,Automatisk
Volkswagen Golf,https://www.blocket.se/mobility/item/13684404,324990,Hisings Backa ∙ Din Bil / Volkswagen Backa - Nya bilar,2026,0,Bensin,Automatisk
